Price,Close,High,Low,Open,Volume,50_MA,200_MA,Volatility,Daily Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2020-05-14,75.32221221923828,75.38304620688119,73.37308887883164,74.09823268490378,158929200,66.2276675415039,63.60702606201172,4.616187329003433,0.006143174206719504
2020-05-15,74.87689971923828,74.92313414173562,73.05188017652294,73.08595077247826,166348400,66.30349472045899,63.72526607513428,4.375767597824522,-0.005912100652379126
2020-05-18,76.64110565185547,77.01584517686892,75.51203045613542,76.20553955193793,135178400,66.43348663330079,63.85786987304687,4.060820259735511,0.023561417997170375
2020-05-19,76.19822692871094,77.50736817025115,76.16659206539425,76.65812803670754,101729600,66.66557357788086,63.9935615158081,4.027868376339645,-0.005778605610888721
2020-05-20,77.6801528930664,77.75071498536498,77.0207069953293,77.0596416459209,111504800,66.83425582885742,64.14950372695922,3.9783113886919232,0.01944829983697538
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800,67.03945434570312,64.29814964294434,3.9424285004579858,-0.007455538091749592
2020-05-22,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200,67.3865982055664,64.44682474136353,3.9131008871436714,0.006438194843487066
2020-05-26,77.07179260253906,78.89924040659268,77.01582266467501,78.71917419280368,125522000,67.57888427734375,64.5875936126709,3.886539881316295,-0.00677347784048643
2020-05-27,77.40760803222656,77.55361111108796,76.18606403867054,76.92824326203885,112945200,67.95145057678222,64.73205707550049,3.97184491483977,0.004357176839253185
2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800,68.27300765991211,64.87730630874634,4.021550700905033,0.00043997764629710723
2020-05-29,77.36625671386719,78.1473632781746,77.00855245854444,77.68502631390008,153532400,68.62310012817383,65.0119319343567,4.064808028196817,-0.0009737514671785963
2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200,69.00139434814453,65.15882164001465,4.094552014068584,0.012297656438753357
2020-06-02,78.68023681640625,78.70457189402366,77.60712449987925,78.04999766403765,87642800,69.46236427307129,65.30874300003052,4.043941530336611,0.0046293053606558665
2020-06-03,79.1133804321289,79.37618740858451,78.42717129207927,79.00144797787304,104491200,69.95563400268554,65.45508533477783,3.82743263573966,0.005505113269210993
2020-06-04,78.43205261230469,79.23505835292487,78.05731313453714,78.93575985874213,87560400,70.3260230255127,65.59337446212768,3.659719407684595,-0.008612042818834209
2020-06-05,80.66587829589844,80.7267122915967,78.6534923915688,78.68269152133999,137250400,70.74768936157227,65.74282060623169,3.5222085449979423,0.028481030512304883
2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400,71.11618614196777,65.89189973831176,3.489503363717647,0.005912397174776096
2020-06-09,83.70513916015625,84.09934224911986,80.78997894985643,80.82161381457999,147712400,71.5878628540039,66.05400770187379,3.574535656411577,0.03157805661202295
2020-06-10,85.858642578125,86.32827910756656,84.21612516678438,84.65656257485465,166651600,72.06829490661622,66.23873495101928,3.669593775618897,0.025727254498058683
2020-06-11,81.73653411865234,85.42550756039871,81.63433719073035,84.99966970000351,201662400,72.46880867004394,66.39820512771607,3.5666939831789954,-0.048010407988011705
2020-06-12,82.4422378540039,84.63226196090983,81.327762187052,83.88279031177558,200146000,72.94837730407716,66.56401582717895,3.544935335320133,0.008633883770103656
2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800,73.42882545471191,66.73327089309693,3.4566917598652194,0.012366890622123927
2020-06-16,85.67371368408203,85.94625617218522,83.88276474697345,85.52284659086101,165428800,73.9705966949463,66.90938556671142,3.5234693506737313,0.02650220704704709
2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400,74.40776695251465,67.0852299118042,3.584946105503898,-0.001391700821725017
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,74.86037384033203,67.26491361618042,3.6369998856089927,0.0003982593942086776
2020-06-19,85.09943389892578,86.76385061570909,83.98738701900047,86.29664983171162,264476000,75.2709700012207,67.43793962478638,3.6546639695903043,-0.005714788465914888
2020-06-22,87.32598876953125,87.46955611781256,85.44743456028412,85.49366899417434,135445200,75.71677871704101,67.6171622467041,3.8473238310414297,0.026164156077113088
2020-06-23,89.18992614746094,90.61344295119446,88.1533126161021,88.57428648623221,212155600,76.17433639526367,67.8057286453247,4.158994163398083,0.02134458944231299
2020-06-24,87.61555480957031,89.7398806476171,87.24081531062652,88.81763517839552,192623200,76.53342727661133,67.98532493591308,4.280373999024875,-0.017651896418073743
2020-06-25,88.77870178222656,88.81763643178542,87.00965180666661,87.77129464423196,137522400,76.9284976196289,68.16768350601197,4.385536601423953,0.01327557618261177
2020-06-26,86.0509033203125,88.89550150488402,85.90246451179942,88.67406487318402,205256800,77.25804290771484,68.32808753967285,4.335039766447184,-0.030725820575810303
2020-06-29,88.03409576416016,88.12900036647599,85.47906782275209,85.95844002880014,130646000,77.64613235473632,68.49901098251343,4.3114996214149865,0.02304673591241113
2020-06-30,88.76895141601562,89.0560934802323,87.60094182870904,87.62040543722048,140223200,78.07740936279296,68.67884664535522,4.369673769040252,0.00834739819244712
2020-07-01,88.60103607177734,89.39187779218567,88.55237334459665,88.84680772121614,110737200,78.54687454223632,68.8564547920227,4.358850851110795,-0.0018915999520073834
2020-07-02,88.60103607177734,90.14865634616976,88.48667532119246,89.51111743972731,114041600,78.97882186889649,69.03309743881226,4.3796907033552115,0.0
2020-07-06,90.97114562988281,91.44078222719904,90.00266588363523,90.03430074503379,118655600,79.46336441040039,69.21909229278565,4.458063213940661,0.026750359399696055
2020-07-07,90.68887329101562,92.13185365235528,90.57694083639849,91.35074735374833,112424400,79.90372436523438,69.40586029052734,4.49655761608049,-0.003102877697238382
2020-07-08,92.801025390625,92.83266025069595,91.58190996618218,91.66951476530353,117092000,80.3853564453125,69.60708736419677,4.57958986677741,0.02329009086739453
2020-07-09,93.20008850097656,93.75002260337047,92.14887559615345,93.69648840656866,125642800,80.8972477722168,69.80911491394043,4.642982586585266,0.0043002015190218845
2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200,81.36798980712891,70.01321285247803,4.655592134708541,0.0017494381512914714
2020-07-13,92.93242645263672,97.29057387515883,92.71828964483974,94.67227687695217,191649200,81.80065673828125,70.21111413955688,4.577567505267575,-0.004613275174501386
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200,82.28703826904297,70.4180807685852,4.583032209161196,0.016548449577241664
2020-07-15,95.12003326416016,96.60194849384463,93.91795292676309,96.35131273104463,153198000,82.76656356811523,70.62958740234374,4.584005425972276,0.0068774963329036876
2020-07-16,93.9495620727539,94.80853755147119,93.34852206859607,93.98849671008664,110577600,83.2013232421875,70.82902610778808,4.4844836880492585,-0.012305201661943377
2020-07-17,93.75977325439453,94.55791486444917,93.2852651867788,94.40218371971898,92186800,83.61738708496094,71.02676761627197,4.264543281678308,-0.002020113922536426
2020-07-20,95.73565673828125,95.8743600058145,93.50183459957924,93.84737490055309,90318000,84.05787384033204,71.24118333816529,4.237390639479874,0.021073893582545633
2020-07-21,94.41435241699219,96.60437605553066,94.16371667540041,96.52894250206293,103433200,84.43684555053711,71.44674770355225,4.11502363514998,-0.01380159040326212
2020-07-22,94.67958068847656,95.36335409074172,94.02744214680403,94.11503952134649,89001600,84.79737243652343,71.64616752624512,4.105173257276456,0.002809194414774563
2020-07-23,90.37010192871094,94.48977758073065,89.55736078613936,94.41190829825081,197004400,85.08922943115235,71.82397964477539,4.0501182150356305,-0.045516453795302114
2020-07-24,90.14623260498047,90.4917729162458,86.76872848149942,88.56212064394785,185438800,85.39490768432617,72.00388273239136,3.7658091119685233,-0.002477249875263765
2020-07-27,92.28271484375,92.37518368443884,90.98817335217583,91.21203824708473,121214000,85.7341177368164,72.19129405975342,3.5127084771517407,0.023700183324705026
2020-07-28,90.76673889160156,92.02965297999799,90.76186742027873,91.852015075252,103625600,86.05191452026367,72.36743244171143,3.271480203682011,-0.01642751792375463
2020-07-29,92.50658416748047,92.6915218428662,91.21447102735182,91.25096993011928,90329200,86.36922409057617,72.5448837852478,3.1609916725417637,0.019168313163225204
2020-07-30,93.6259536743164,93.73058636306052,91.2680274432724,91.67683010582483,158130000,86.71777862548828,72.7283423423767,3.048345623199217,0.012100430654853112
2020-07-31,103.42750549316406,103.57837258120165,98.13737733924819,100.14247044684525,374336800,87.23272567749024,72.96147243499756,3.642182287333731,0.10468840566305948
2020-08-03,106.03364562988281,108.66167105374215,105.01650308916155,105.31580157029778,308151200,87.8113784790039,73.20877979278565,4.303857213816619,0.025197747197828413
2020-08-04,106.74176788330078,107.83677985490704,105.49831709401036,106.22346102857647,173071600,88.39426589965821,73.45852947235107,4.9460921025642755,0.006678278853956554
2020-08-05,107.12864685058594,107.44985207142959,105.9947004868368,106.46190875588427,121776800,88.99540298461915,73.7088497543335,5.529431596650308,0.003624438445764877
2020-08-06,110.86630249023438,111.36270996964782,106.87072984975072,107.46203450000841,202428800,89.6645768737793,73.97291009902955,6.2552822195110975,0.03488941333181783
2020-08-07,108.34567260742188,110.8443633796673,107.5460918578799,110.38606573552487,198045600,90.28265701293945,74.22503103256226,6.666956478014156,-0.02273576214048023
2020-08-10,109.92045593261719,110.94187256781626,107.26087294038835,109.79612844927841,212403600,90.93374099731446,74.48113971710205,6.985488769307647,0.014534805934532935
2020-08-11,106.65142822265625,109.68154587218592,106.3905875156011,109.18181072713648,187902400,91.50041595458984,74.72042047500611,7.103115052457925,-0.029739939506481794
2020-08-12,110.19590759277344,110.45430815645663,107.55095084699191,107.74596761374468,165598000,92.1307293701172,74.97380290985107,7.384925259961279,0.03323424195236635
2020-08-13,112.14611053466797,113.15290119524892,111.09056196029391,111.58055146808589,210082000,92.79138397216796,75.2339553642273,7.697632709117665,0.017697598617740562
2020-08-14,112.04617309570312,112.13636854966511,110.23004849886146,111.97060352944233,165565200,93.46366638183594,75.50055984497071,7.912196363503318,-0.0008911360232501941
2020-08-17,111.75362396240234,113.19677333095444,111.12468856587184,113.17239437524739,119561600,94.08542129516601,75.76573776245117,8.124292323450875,-0.0026109694353496637
2020-08-18,112.68486785888672,113.11147363228434,111.16858875529117,111.50499906976243,105633600,94.71626251220704,76.02893394470215,8.307507519431956,0.008333008482997117
2020-08-19,112.82624053955078,114.24501107161466,112.73117227554131,113.09439419603572,145538000,95.29868453979492,76.28431632995606,8.505550599820422,0.0012545844295712705
2020-08-20,115.32981872558594,115.44439313878651,112.85062660991147,112.86769262535736,126907200,95.88810806274414,76.55018898010253,8.784460506393364,0.02218968011397604
2020-08-21,121.27303314208984,121.7581423853081,116.28052490809851,116.29271066660041,338054800,96.67883804321289,76.846224193573,9.355218652037491,0.051532331206078696
2020-08-24,122.72349548339844,125.57810257788931,120.85130757212758,125.4927725055599,345937600,97.48446319580079,77.14937902450562,9.881450172934299,0.011960303982907261
2020-08-25,121.71670532226562,122.0628686712799,119.98834358364527,121.59238528346616,211495600,98.24956146240234,77.44391681671142,10.276868381989004,-0.008203727877592937
2020-08-26,123.37191772460938,123.83021527919956,121.96777329172241,123.03794762817631,163022400,99.00352554321289,77.74587114334106,10.69216535501447,0.013598892592116218
2020-08-27,121.89710235595703,124.31047038391692,120.74891816931488,123.97650023718222,155552400,99.73037796020508,78.0379577255249,10.889552426563416,-0.011954222612834964
2020-08-28,121.69963836669922,123.2939194462389,121.47536238371781,122.8746266915099,187630000,100.45259963989258,78.32934749603271,10.985136586571015,-0.0016199235703010517
2020-08-31,125.82674407958984,127.73794429666664,122.86245023954196,124.4031081470526,225702700,101.26714584350586,78.63833438873291,11.28053850822601,0.03391222659557158
2020-09-01,130.83876037597656,131.44333179825284,127.27965542096419,129.4541217539587,151948100,102.13740127563477,78.97459657669067,11.707390194802013,0.039832678919327735
2020-09-02,128.1279754638672,134.54412730802744,123.837546725689,134.16383937386541,200119000,102.9161622619629,79.2935280418396,11.856081149459296,-0.020718515708339824
2020-09-03,117.86993408203125,125.6317192300971,117.49939923565937,123.74978578666541,257599600,103.52124984741211,79.55954721450806,11.300742239074218,-0.08006090273961097
2020-09-04,117.94793701171875,120.61970534748437,108.1286934708545,117.08009977010788,332607200,104.10463455200195,79.8269369316101,10.620671825041645,0.000661771216680318
2020-09-08,110.01063537597656,116.02699258808728,109.87412215270822,111.11249423218894,231366600,104.58382919311524,80.05839279174805,9.940754017750836,-0.06729495942734098
2020-09-09,114.3985824584961,116.17326184567966,112.38988145965452,114.34007891543482,176940500,105.11111892700195,80.31321676254272,9.02217362821464,0.03988657158031228
2020-09-10,110.66397094726562,117.4994162494611,109.69862512916494,117.36290300000906,182274400,105.54901931762696,80.54964614868165,8.117556949840147,-0.03264561003267141
2020-09-11,109.21106719970703,112.3606396431834,107.26086957114084,111.71707085483806,180860300,105.96121994018554,80.773254737854,7.197405270772049,-0.013128968128668927
2020-09-14,112.4874038696289,113.04320991624836,109.99115319560664,111.86334120112333,140150100,106.43894729614257,81.01576290130615,6.887647469614271,0.030000042614093836
2020-09-15,112.66291809082031,115.87099408811736,110.78097707840637,115.38344468012839,184642000,106.87278274536133,81.25485122680664,6.690558164152112,0.0015603011106455345
2020-09-16,109.33781433105469,113.11144897058965,109.25005901915075,112.36062624645403,154679000,107.24576156616212,81.47802837371826,6.591949159547748,-0.029513737227054415
2020-09-17,107.59239196777344,109.40607622888594,106.00298369138476,106.9878355070113,178011000,107.54158889770508,81.69621881484986,6.57240185685551,-0.01596357466956888
2020-09-18,104.17955017089844,108.11895013810333,103.4482260852904,107.65090688938564,287104900,107.76117813110352,81.90304655075073,6.839894309866599,-0.031720103387024134
2020-09-21,107.33888244628906,107.44614391419555,100.5326892473239,101.93683396216227,195713800,108.04069305419922,82.12289886474609,6.877009311502188,0.0303258390942176
2020-09-22,109.0257797241211,110.0496363016209,106.44177420460605,109.874118243747,183055400,108.36256011962891,82.34653728485108,6.902397133700905,0.015715621770853838
2020-09-23,104.45258331298828,109.31832411053182,104.11129279067556,108.84052779447258,150718700,108.5622055053711,82.54109977722167,7.006401166195652,-0.041946009675003726
2020-09-24,105.52517700195312,107.50462606943356,102.38535816136529,102.55112314626282,167743300,108.77030838012695,82.74561305999755,7.168118462419875,0.010268713850291933
2020-09-25,109.48409271240234,109.64011209223098,104.98888662302512,105.72996379838419,149981400,109.08099899291992,82.96803256988525,7.219661358937051,0.03751631433298552
2020-09-28,112.09733581542969,112.44837191175642,109.97162053852311,112.14609372191308,137672400,109.44775024414062,83.20074619293213,7.218991949235315,0.02386870127235685
2020-09-29,111.2490234375,112.43864521637902,110.741975312434,111.69757545200666,99382200,109.758017578125,83.42838302612304,7.226946733324234,-0.007567640852111368
2020-09-30,112.92617797851562,114.34007555606303,110.79071688597794,110.95648187938991,142675200,110.12825408935547,83.65993877410888,7.224651019821377,0.015075678771758971
2020-10-01,113.88179779052734,114.78864003617267,112.94570376912151,114.71063034120202,116120400,110.51229843139649,83.89057098388672,7.217258039456351,0.008462340877183783
2020-10-02,110.20565795898438,112.49714598356358,109.42558341904119,110.07889779908955,144712000,110.90900955200195,84.10215663909912,7.2656961714659,-0.032280310838654014
2020-10-05,113.5989990234375,113.74526531692963,110.72246082221426,111.07349695083026,106243800,111.3780648803711,84.33152015686035,7.159428355168358,0.03079098775233513
2020-10-06,110.34217834472656,113.22846975785129,109.45483490950848,112.81892262806667,161498200,111.73925415039062,84.54426067352296,7.019257736786727,-0.02866944873377797
2020-10-07,112.21436309814453,112.67266068936267,111.2880148454192,111.76581857721544,96849000,112.16820663452148,84.7670641708374,6.871833392527349,0.016967081686288354
2020-10-08,112.10710906982422,113.5015006370164,111.73656676842208,113.35523433064257,83477200,112.56021713256835,84.98381134033202,6.627532551449199,-0.0009557959013366535
2020-10-09,114.05729675292969,114.08654852378359,112.05834143123505,112.4093775603074,100506900,112.96884399414063,85.20998260498047,6.428710870321068,0.01739575392931436
2020-10-12,121.30229187011719,122.06286774169322,116.30978334982996,117.07035922140598,240226800,113.32633972167969,85.4655514907837,6.410649902866909,0.0635206630653502
2020-10-13,118.08443450927734,122.26760823790941,116.67054456847815,122.15059373214353,262330500,113.56735549926758,85.70516437530517,6.021863404756632,-0.026527589143042096
2020-10-14,118.17222595214844,119.96640417322294,116.64132113373098,117.98695479953686,150712000,113.79596466064453,85.9431340789795,5.082360837071424,0.0007434632958689402
2020-10-15,117.70417785644531,118.1819741959685,115.20792725389234,115.7637332845987,112559200,114.00747528076172,86.17618522644042,4.2557095384974515,-0.003960728436245731
2020-10-16,116.05624389648438,118.52324985437662,115.85147406239771,118.25996903954183,115393800,114.11127410888672,86.39288608551026,4.181750668938571,-0.014000641183448903
2020-10-19,113.09196472167969,117.42139843534454,112.77993339601544,116.97285386966553,120639300,114.20619995117187,86.5983003616333,4.0326600007121405,-0.02554174661596542
2020-10-20,114.58385467529297,116.01725100908146,112.75066428839048,113.3064702709398,124423700,114.29946792602539,86.80830516815186,4.0497889155961975,0.01319182982880207
2020-10-21,113.95979309082031,115.75397121203213,113.55024596366279,113.76476887802791,89946000,114.44563522338868,87.01689640045166,4.041366359874604,-0.0054463308660815946
2020-10-22,112.86768341064453,115.10066050216787,111.7365652586778,114.52534835538113,101988000,114.49907073974609,87.2142166519165,4.037777392627395,-0.00958328942652098
2020-10-23,112.17536926269531,113.64777056546903,111.43429207568546,113.49175118318755,82572600,114.49965591430664,87.40027938842773,4.003467970256328,-0.006133856273370819
2020-10-26,112.18511962890625,113.64776782516624,110.0691495843626,111.17101598676972,111850700,114.50243484497071,87.58554374694825,4.002819227196223,8.692074093463731e-05
2020-10-27,113.69651794433594,114.35958542213467,111.68781680839272,112.61415768734956,92276800,114.54129272460938,87.77033924102783,4.012427784118026,0.013472359974559867
2020-10-28,108.43097686767578,112.5556478095225,108.33346848159846,112.18511296666344,143937800,114.45621490478516,87.93398807525635,4.037421307169846,-0.0463122457209999
2020-10-29,112.4483871459961,114.01829672297495,109.40607637880336,109.57184881965813,146129200,114.44865783691407,88.11934600830078,3.9473789295115864,0.03705039274176203
2020-10-30,106.14925384521484,109.20131035012999,105.03764183054732,108.29446818664717,190272600,114.26504653930664,88.26848728179931,3.8229662027761386,-0.05601799599493451
2020-11-02,106.06149291992188,107.92393519387548,104.64760263945637,106.39303037953306,122866900,113.96081573486327,88.41296504974365,3.886866742716816,-0.0008267691209675743
2020-11-03,107.68990325927734,108.71375243491438,106.02248536802898,106.92932746040049,107624400,113.66014389038087,88.56819957733154,3.932711716060487,0.015353454816867007
2020-11-04,112.08759307861328,112.71165565418494,109.5523379354268,111.29776550877692,138235500,113.46756164550781,88.74405460357666,3.6490883315080014,0.0408366029334053
2020-11-05,116.0660171508789,116.64132935190631,113.95980746298537,115.01290858722514,126387100,113.3214436340332,88.9379496383667,3.4587230644074145,0.03549388440766443
2020-11-06,115.93413543701172,116.43228836490333,113.43357109225822,115.5727237961662,114457900,113.20218429565429,89.13229900360108,3.443838732628654,-0.0011362646630300732
2020-11-09,113.61917114257812,119.1575178931427,113.35544353875275,117.70211621905518,154515300,113.04057495117188,89.32640399932862,3.4405657450216247,-0.01996792649298129
2020-11-10,113.27729034423828,114.85967074705178,111.48000948330214,112.86704412515682,138023400,112.78958587646484,89.50821968078613,3.422855951273884,-0.003009006269820702
2020-11-11,116.715576171875,116.85232493510753,113.73639817031066,114.4689840243058,112295000,112.50712219238281,89.69917682647706,3.4830936766944025,0.030352825506225534
2020-11-12,116.44206237792969,117.7314130027431,115.81692313270185,116.84254616591035,103162300,112.27340393066406,89.88933532714844,3.5290990579041055,-0.0023434215287815308
2020-11-13,116.49089050292969,116.89136679085615,115.13316566812956,116.66671136042702,81581900,112.24582305908203,90.09712112426757,3.520856974323186,0.0004193340791365241
2020-11-16,117.50677490234375,118.18074882588525,115.40669394696378,116.15881215076331,91183000,112.23699981689452,90.3110152053833,3.592863762392076,0.008720719663384502
2020-11-17,116.6178970336914,117.86817567185544,116.19788085503488,116.77418558958617,74271000,112.36914505004883,90.50812965393067,3.572211452034642,-0.0075644818725648655
2020-11-18,115.28947448730469,117.03791358767974,115.26017224604259,115.85600932586726,76322100,112.386962890625,90.69545467376709,3.5655006104985625,-0.011391240797310354
2020-11-19,115.88532257080078,116.29556889192155,114.09781116159698,114.85969931574961,74113000,112.49138992309571,90.88120735168457,3.561998836676172,0.0051682782504287594
2020-11-20,114.615478515625,116.0122756382638,114.56664393716416,115.88529679156849,73604300,112.59947814941407,91.06596195220948,3.5629287385105504,-0.01095776433982798
2020-11-23,111.20653533935547,114.88900454422108,111.10885871225602,114.45921844228478,127959300,112.5738607788086,91.23182739257813,3.3359416909050705,-0.029742432875720204
2020-11-24,112.49586486816406,113.1600762396807,109.97576812456435,111.26512618596215,113874200,112.57051971435547,91.40649349212646,3.2453902480460286,0.011594008615357865
2020-11-25,113.33590698242188,114.0391905490455,112.49587466142678,112.86705623950492,76499200,112.65048156738281,91.57615009307861,3.1311563916381195,0.00746731548970514
2020-11-27,113.8829116821289,114.76201621514912,113.52150742295586,113.86337933795016,46691300,112.77629196166993,91.75136905670166,3.0298801511024984,0.004826402455065493
2020-11-30,116.28578186035156,118.16119960518925,114.09778703912657,114.25407557732021,169410200,113.01841659545899,91.93850517272949,3.037198961991401,0.021099479656171427
2020-12-01,119.87057495117188,120.60316075885692,117.22349912700635,118.20028020391975,127728200,113.26905044555664,92.15078510284424,3.2598049798009927,0.03082744109787483
2020-12-02,120.22221374511719,120.505481144647,118.0830608551581,119.18682076181041,89004200,113.49297912597656,92.35921726226806,3.4742256726774734,0.002933487172215088
2020-12-03,120.08547973632812,120.9059723441791,119.37242620138713,120.65200715268998,78967600,113.80563705444337,92.5709941482544,3.659975966640549,-0.0011373439610665725
2020-12-04,119.41148376464844,120.0073208033349,118.69843031675794,119.75335564285018,78260400,114.08336318969727,92.78819831848145,3.7838131183979855,-0.0056126350426344285
2020-12-07,120.87664794921875,121.67760806582265,119.41147645892518,119.4700809338177,86712000,114.3112142944336,93.03077136993409,3.9525177721109226,0.012269876718541184
2020-12-08,121.49203491210938,122.07810955502222,120.23198635344457,121.4822724663765,82225500,114.49910827636718,93.28867660522461,4.126302741203545,0.005091032662894124
2020-12-09,118.952392578125,123.02556768253118,118.19050456748764,121.63854040920427,115089200,114.65317565917968,93.52833847045899,4.188664040810407,-0.020903776414821107
2020-12-10,120.37847900390625,120.99385575555011,117.36022952540422,117.70210135840246,81312200,114.8022216796875,93.7983430480957,4.111639505969674,0.011988715778412207
2020-12-11,119.56776428222656,119.90963613747431,117.75095104891274,119.58729662299177,86939800,114.91594100952149,94.06448818206788,4.1419577680294015,-0.006734714779486284
2020-12-14,118.952392578125,120.48593849632398,118.71796721767839,119.75335272421145,79184500,115.0908757019043,94.29667552947998,3.7762377356860672,-0.005146635531706023
2020-12-15,124.9107437133789,124.9302835054043,121.2478151945667,121.45293829735053,157243700,115.31711059570313,94.57016979217529,3.62305988797939,0.05009021681796444
2020-12-16,124.8423843383789,125.3893793448256,123.62140801881179,124.45167787791586,98208600,115.60711471557617,94.82703853607178,3.508290873580096,-0.0005472657752871868
2020-12-17,125.71170806884766,126.571280093327,125.06702905048816,125.9070612822762,94359800,115.87706161499024,95.1001693725586,3.694655252074842,0.006963370133275415
2020-12-18,123.71907043457031,126.10241817798403,123.19160786255676,125.96566945030425,192541500,116.10930084228515,95.36805717468262,3.839453757408107,-0.015850851642124297
2020-12-21,125.25263214111328,125.33077641507083,120.58361982974765,122.11716580798591,121251600,116.33320755004883,95.67135093688965,4.042073232471937,0.012395515914856547
2020-12-22,128.8179168701172,131.28917225657673,126.63968393699342,128.55418175761582,168904800,116.48352005004882,95.96921031951905,4.378356410372525,0.0284647489482468
2020-12-23,127.91925811767578,129.35511260798816,127.74342977111927,129.0913924448983,88223700,116.6802165222168,96.27460121154785,4.557341773363067,-0.006976193795677488
2020-12-24,128.90579223632812,130.36120131987872,128.0559975194573,128.27089053594116,54930100,116.89488784790039,96.61792915344239,4.856432128669445,0.007712162602950823
2020-12-28,133.5161895751953,134.15109122678413,130.41001842398242,130.87888400818076,124486200,117.2111280822754,96.94822265625,5.432090576830104,0.03576563363743013
2020-12-29,131.7384490966797,135.56742883965345,131.22075635748268,134.84462043635702,121047300,117.5247721862793,97.31301843643189,5.772451063666956,-0.013314793390762691
2020-12-30,130.6151885986328,132.8324861865817,130.30261144768895,132.43200230112197,96452100,117.87523666381836,97.65927532196045,6.0103220969346145,-0.008526443917846183
2020-12-31,129.60906982421875,131.61147380180907,128.66159108708325,130.9667947818931,99116600,118.17574096679688,98.00801250457764,6.137022957062119,-0.0077029232603702535
2021-01-04,126.40521240234375,130.50768895985888,123.81674167932394,130.419782261114,143301900,118.42464935302735,98.3430237197876,6.07739328015217,-0.024719392139918916
2021-01-05,127.96807861328125,128.68113950331986,125.4479817429498,125.89730757907694,97664900,118.72665725708008,98.70470541000367,6.059722799926358,0.012363938015174103
2021-01-06,123.66047668457031,128.00715673158123,123.44558366599814,124.75447411900687,155088000,118.95635940551757,99.05075832366943,5.88221474607924,-0.03366153477796974
2021-01-07,127.88015747070312,128.573678488458,124.89121021187437,125.37960067650636,109578200,119.27026016235351,99.39059610366822,5.5376934172887715,0.03412311596449902
2021-01-08,128.98394775390625,129.5504825827211,127.20619899060827,129.3551144383391,105158200,119.57600875854492,99.73760303497315,5.24476614598448,0.008631442946541501
2021-01-11,125.98521423339844,127.1475860544949,125.51636350795053,126.1903448095608,100384500,119.92709350585938,100.05393926620484,4.870239230284706,-0.023248889282170393
2021-01-12,125.80941009521484,126.678744687946,123.91445235489151,125.51637278097465,91951100,120.19431396484374,100.38237979888916,4.468010912339741,-0.0013954346885334257
2021-01-13,127.85083770751953,128.39783256819823,125.50656976047019,125.77028984398105,88636800,120.62834564208984,100.71244878768921,4.216744193749704,0.016226350721775917
2021-01-14,125.91686248779297,127.95833152822492,125.7703363715888,127.76297827778365,90221800,121.02545303344726,101.03347887039185,4.106319178830191,-0.015126809134804908
2021-01-15,124.18794250488281,127.19642993721087,124.05119375361772,125.78986283591505,111598500,121.35541381835938,101.36209955215455,4.003131398336553,-0.013730646942364588
2021-01-19,124.8619384765625,125.7215106737219,123.99260383334368,124.81309643726976,90757300,121.61090072631836,101.68921232223511,3.8804238084070612,0.005427225526771107
2021-01-20,128.96441650390625,129.41374239946222,125.56522221027927,125.67266873501019,104319500,121.8688687133789,102.04110864639283,3.7543282823169815,0.03285611353946605
2021-01-21,133.69200134277344,136.42699093223655,130.48816107938626,130.69329163300603,120150900,122.22402603149413,102.39108880996704,3.9000816669579885,0.036658056284261775
2021-01-22,135.84095764160156,136.60284572356557,131.88499112094416,133.11572996769436,114459400,122.6684617614746,102.75550254821778,4.168878712589927,0.01607393319902828
2021-01-25,139.6015167236328,141.72112937094178,133.36965015663242,139.7480427932305,157611700,123.1949462890625,103.13066200256348,4.532046388039346,0.027683543662530674
2021-01-26,139.8359832763672,140.94951311366867,138.08753679306704,140.26576933716714,98390600,123.65735443115234,103.50466415405273,4.871770800580196,0.0016795415854868878
2021-01-27,138.761474609375,140.9494689125309,137.1497922912882,140.0996595026288,140843800,124.10374267578125,103.86691131591797,4.9784629204879804,-0.007684064157281734
2021-01-28,133.90692138671875,138.69315786113063,133.5259773426194,136.28050728033566,142621100,124.45206329345703,104.18814086914062,4.711289446765597,-0.034984877728650665
2021-01-29,128.89605712890625,133.56507019639048,127.18668998356583,132.67619570373378,177523800,124.67984893798828,104.48749523162842,4.642174164096601,-0.037420502285623436
2021-02-01,131.02537536621094,132.2365889187475,127.88990245338668,130.64443145198857,106239800,124.96799850463867,104.79475391387939,4.573179215350943,0.016519653779441867
